url,venue_name,phone,venue_highlights,guest_capacity,address
https://www.wedding-spot.com/venue/9580/the-villa-russo/,The Villa Russo,718-849-0990,"Rentals included, Valet parking",275,101-12 Lefferts Boulevard
https://www.wedding-spot.com/venue/5606/the-chateau/,The Chateau,845-331-4386,"Indoor and outdoor spaces, Upgraded rentals included, Rentals included",300,240 Boulevard
https://www.wedding-spot.com/venue/9382/mahopac-golf-and-beach-club/,Mahopac Golf and Beach Club,845-628-9335 ext. 301,"Indoor and outdoor spaces, Rentals included, Valet parking",160,601 North Lake Boulevard
https://www.wedding-spot.com/venue/10163/lakotas-farm-weddings-events/,Lakota's Farm Weddings & Events,518-677-3140 ext. 0,"Indoor and outdoor spaces, BYO, Upgraded rentals included",200,99 Co Rd 62
https://www.wedding-spot.com/venue/240/mill-creek-caterers/,Mill Creek Caterers,,"Indoor and outdoor spaces, Upgraded rentals included, Rentals included",240,17 Route 376
https://www.wedding-spot.com/venue/5366/eddie-adams-barn/,Eddie Adams Barn,917-488-3912,"Indoor and outdoor spaces, BYO, Valet parking",150,247 Jeffersonville North Branch Road
https://www.wedding-spot.com/venue/5619/onondaga-park/,Onondaga Park,315-473-4330 ext. 3007,Valet parking,50,655 Onondaga Avenue
https://www.wedding-spot.com/venue/3382/nicotras-ballroom/,Nicotra's Ballroom,718-477-2400 ext. 5,"Indoor and outdoor spaces, Rentals included, Valet parking",600,1100 South Avenue
https://www.wedding-spot.com/venue/12791/the-georgi-on-the-battenkill/,The Georgi On The Battenkill,518-854-3773,"Rehearsal dinner and bridal shower, Indoor and outdoor spaces, BYO",300,21 Adams Lane
https://www.wedding-spot.com/venue/1844/sky-armory/,SKY Armory,315-473-0826,"Rentals included, Valet parking",450,351 South Clinton Street
https://www.wedding-spot.com/venue/1723/new-york-hall-of-science/,New York Hall of Science,718-699-0005 ext. 371,"Indoor and outdoor spaces, Valet parking",500,47-01 111th Street
https://www.wedding-spot.com/venue/5562/captain-lawrence-brewing-co/,Captain Lawrence Brewing Co.,,"Indoor and outdoor spaces, Valet parking",300,444 Saw Mill River Road
https://www.wedding-spot.com/venue/11083/events-the-foundry/,Events @ the Foundry,716-874-5400,"Indoor and outdoor spaces, Upgraded rentals included",325,1738 Elmwood Avenue
https://www.wedding-spot.com/venue/2566/the-inn-on-broadway/,The Inn on Broadway,585-739-6615,"Rentals included, Valet parking",170,26 Broadway
https://www.wedding-spot.com/venue/1432/alder-manor/,Alder Manor,,"Indoor and outdoor spaces, Valet parking",300,U.S. 9
https://www.wedding-spot.com/venue/9306/long-acre-farms-and-jd-wine-cellars/,Long Acre Farms And JD Wine Cellars,315-986-4202,"Indoor and outdoor spaces, Valet parking",250,1342 Eddy Road
https://www.wedding-spot.com/venue/14758/glen-falls-house/,Glen Falls House,518-622-9363,Valet parking,500,230 Winter Clove Road
https://www.wedding-spot.com/venue/1431/inn-at-erlowest/,Inn at Erlowest,518-668-5928,"Award winner, Indoor and outdoor spaces, Rentals included",250,3178 Lake Shore Drive
https://www.wedding-spot.com/venue/5070/lake-taghkanic-state-park/,Lake Taghkanic State Park,518-851-3631,"BYO, Valet parking",200,1528 NY-82
https://www.wedding-spot.com/venue/13623/grapevine-farms/,Grapevine Farms,518-234-9148,"Indoor and outdoor spaces, Valet parking",100,2373 NY-7
https://www.wedding-spot.com/venue/12394/cooperstown-lake-house/,Cooperstown Lake House,315-858-2058,"Indoor and outdoor spaces, Valet parking",500,2521 Co Highway 22
https://www.wedding-spot.com/venue/9360/the-surf-lodge/,The Surf Lodge,631-483-5045,"Indoor and outdoor spaces, Valet parking",250,183 Edgemere Street
url,venue_name,phone,venue_highlights,guest_capacity,address
https://www.wedding-spot.com/venue/8429/26-bridge/,26 Bridge,7183103040,"2x award winner, BYO, Valet parking",240,26 Bridge Street
https://www.wedding-spot.com/venue/2292/smooth-sailing-celebrations/,Smooth Sailing Celebrations,9737151091,"Rehearsal dinner and bridal shower, Indoor and outdoor spaces, Upgraded rentals included",1200,Lincoln Harbor Marina
https://www.wedding-spot.com/venue/714/pleasantdale-chateau/,Pleasantdale Chateau,9737315600,"2x award winner, Indoor and outdoor spaces, Rentals included",350,757 Eagle Rock Avenue
https://www.wedding-spot.com/venue/703/francescas-touch-of-class-premium-luxury-yachts/,Francesca's Touch of Class - Premium Luxury Yachts,9179680794,"Rehearsal dinner and bridal shower, Indoor and outdoor spaces, Rentals included",1200,West 41st Street
https://www.wedding-spot.com/venue/2285/kimpton-eventi/,Kimpton Eventi,6467946838,"Award winner, Indoor and outdoor spaces, Upgraded rentals included",160,851 6th Avenue
https://www.wedding-spot.com/venue/3673/tarrytown-house-estate/,Tarrytown House Estate,9145913110,"Accommodation offered, Indoor and outdoor spaces, Rentals included",350,49 East Sunnyside Lane
https://www.wedding-spot.com/venue/14351/intercontinental-new-york-barclay/,InterContinental New York Barclay,,"Upgraded rentals included, Rentals included, Valet parking",350,111 East 48th Street
https://www.wedding-spot.com/venue/18149/the-lake-house-on-canandaigua/,The Lake House on Canandaigua,5853947805,"Indoor and outdoor spaces, Valet parking",200,770 South Main Street
https://www.wedding-spot.com/venue/15185/oheka-castle/,OHEKA CASTLE,6316591402,"Indoor and outdoor spaces, Rentals included",350,135 West Gate Drive
https://www.wedding-spot.com/venue/817/pinecrest-country-club/,PineCrest Country Club,2158554113 ext. 1,"Indoor and outdoor spaces, Upgraded rentals included, Rentals included",260,101 Country Club Drive
https://www.wedding-spot.com/venue/8730/atlantis-banquets-events-long-island-aquarium/,Atlantis Banquets & Events / Long Island Aquarium,9344518012,"Rehearsal dinner and bridal shower, Promotion available, Accommodation offered",340,431 East Main Street
https://www.wedding-spot.com/venue/12608/cape-cod-inn-motel/,Cape Cod Inn Motel,6095221177,"BYO, Valet parking",95,6109 Atlantic Avenue
https://www.wedding-spot.com/venue/11585/maggianos-little-italy-cherry-hill/,Maggiano's Little Italy- Cherry Hill,8567924480,,170,2000 New Jersey 38
https://www.wedding-spot.com/venue/11347/the-claridge-hotel/,The Claridge Hotel,6094874378,"Indoor and outdoor spaces, Rentals included, Valet parking",600,123 South Indiana Avenue
https://www.wedding-spot.com/venue/11114/porta-pizzeria-asbury-park/,Porta Pizzeria Asbury Park,7327401722,"Indoor and outdoor spaces, Rentals included, Valet parking",200,911 Kingsley Street
https://www.wedding-spot.com/venue/9937/the-windrift-avalon/,The Windrift- Avalon,6093685175 ext. 134,"Indoor and outdoor spaces, Valet parking",250,105 80th Street
https://www.wedding-spot.com/venue/9821/morven-museum-garden/,Morven Museum & Garden,6098261222,"Indoor and outdoor spaces, BYO",450,55 Stockton Street
https://www.wedding-spot.com/venue/9431/hopewell-valley-vineyards/,Hopewell Valley Vineyards,6097374465,"Indoor and outdoor spaces, Valet parking",400,46 Yard Road
https://www.wedding-spot.com/venue/9346/liberty-lake-picnic/,Liberty Lake Picnic,6094990432,"BYO, Rentals included, Valet parking",2500,1195 Florence Columbus Road
https://www.wedding-spot.com/venue/9190/tim-mcloones-supper-club/,Tim McLoone's Supper Club,7327741155,"Indoor and outdoor spaces, Valet parking",160,1200 Ocean Avenue
https://www.wedding-spot.com/venue/9165/leftys-tavern/,Lefty's Tavern,6096070707,"Indoor and outdoor spaces, Rentals included, Valet parking",170,547 North Main Street
https://www.wedding-spot.com/venue/9161/american-legion-post-129/,American Legion Post 129,7325512819,Valet parking,200,2025 Church Road
https://www.wedding-spot.com/venue/15477/the-rockleigh/,The Rockleigh,2017687171 ext. 121,"Award winner, Indoor and outdoor spaces",800,26 Paris Avenue
https://www.wedding-spot.com/venue/18060/millennium-hilton-new-york-one-un-plaza/,Millennium Hilton New York One UN Plaza,2127025003,"Upgraded rentals included, Rentals included, Valet parking",200,One UN Plaza
https://www.wedding-spot.com/venue/3184/cairnwood-estate/,Cairnwood Estate,2159472004,"3x award winner, Indoor and outdoor spaces, BYO",250,1005 Cathedral Road
https://www.wedding-spot.com/venue/15714/the-arts-ballroom/,The Arts Ballroom,2156218561,"Upgraded rentals included, Rentals included, Valet parking",230,1324 Locust Street
https://www.wedding-spot.com/venue/16831/prallsville-mills/,Prallsville Mills,6093973586,Indoor and outdoor spaces,150,33 Risler Street
https://www.wedding-spot.com/venue/12618/lakewood-blueclaws-at-firstenergy-park/,Lakewood BlueClaws at FirstEnergy Park,7329017000 ext. 120,"Indoor and outdoor spaces, BYO, Valet parking",350,2 Stadium Way
https://www.wedding-spot.com/venue/3314/goggleworks-center-of-the-arts/,GoggleWorks Center of the Arts,6103744600 ext. 115,"Award winner, BYO, Valet parking",215,201 Washington Street
https://www.wedding-spot.com/venue/16087/the-german-society-of-pennsylvania/,The German Society of Pennsylvania,,"Indoor and outdoor spaces, BYO, Valet parking",200,611 Spring Garden Street
https://www.wedding-spot.com/venue/14198/the-benjamin-royal-sonesta-new-york/,The Benjamin Royal Sonesta New York,2127152500,"Indoor and outdoor spaces, Rentals included, Valet parking",100,125 East 50th Street
https://www.wedding-spot.com/venue/664/molly-pitcher-inn/,Molly Pitcher Inn,7325308200 ext. 155,"Accommodation offered, Indoor and outdoor spaces, Valet parking",300,88 Riverside Avenue
https://www.wedding-spot.com/venue/663/oyster-point-hotel/,Oyster Point Hotel,7325308200,"Rentals included, Valet parking",220,146 Bodman Place
https://www.wedding-spot.com/venue/1696/mallard-island-yacht-club/,Mallard Island Yacht Club,9086819000,"Accommodation offered, Rentals included, Valet parking",250,1450 East Bay Avenue
https://www.wedding-spot.com/venue/1695/ashford-estate/,Ashford Estate,9086819000,"2x award winner, Rentals included, Valet parking",275,637 Province Line Road
https://www.wedding-spot.com/venue/1601/bonnet-island-estate/,Bonnet Island Estate,9086819000,"Award winner, Rentals included, Valet parking",250,2400 East Bay Avenue
https://www.wedding-spot.com/venue/1466/chart-house-atlantic-city/,Chart House Atlantic City,6093405031,"Rentals included, Valet parking",65,Golden Nugget Hotel & Casino
https://www.wedding-spot.com/venue/1219/seaview-a-dolce-hotel/,"Seaview, A Dolce Hotel",6097487648,"Award winner, Accommodation offered, Indoor and outdoor spaces",400,401 South New York Road
https://www.wedding-spot.com/venue/1215/the-breakers-on-the-ocean/,The Breakers on the Ocean,7324497700,"Award winner, Indoor and outdoor spaces, Rentals included",220,1507 Ocean Avenue
https://www.wedding-spot.com/venue/1197/the-smithville-inn/,The Smithville Inn,6096527777,"Indoor and outdoor spaces, Rentals included, Valet parking",170,1 North New York Road (Route 9)
https://www.wedding-spot.com/venue/1120/greate-bay/,Greate Bay,6099275071,"Award winner, Indoor and outdoor spaces, Rentals included",300,901 Mays Landing Road
https://www.wedding-spot.com/venue/1014/avalon-yacht-club/,Avalon Yacht Club,6099674444,"Indoor and outdoor spaces, Rentals included, Valet parking",225,704 7th Street
https://www.wedding-spot.com/venue/768/ocean-club-hotel/,Ocean Club Hotel,6098847000 ext. 702,"Indoor and outdoor spaces, Valet parking",150,1035 Beach Avenue
https://www.wedding-spot.com/venue/760/ron-jaworskis-valleybrook-country-club/,Ron Jaworski's Valleybrook Country Club,8562273171 ext. 3,"Indoor and outdoor spaces, Upgraded rentals included, Rentals included",220,200 Golfview Drive
https://www.wedding-spot.com/venue/750/the-shore-club/,The Shore Club,7324493666,"Indoor and outdoor spaces, Rentals included, Valet parking",250,700 Highway 71
https://www.wedding-spot.com/venue/749/battleground-country-club/,Battleground Country Club,7324627575,"Indoor and outdoor spaces, Valet parking",400,1 Covenhoven Road
https://www.wedding-spot.com/venue/746/linwood-country-club/,Linwood Country Club,6099276134,"Indoor and outdoor spaces, BYO, Rentals included",275,500 Shore Road
https://www.wedding-spot.com/venue/739/nicolosi-caterers/,Nicolosi Caterers,8568453437,"Indoor and outdoor spaces, Rentals included, Valet parking",400,1 Hessian Avenue
https://www.wedding-spot.com/venue/727/ron-jaworskis-ramblewood-country-club/,Ron Jaworski's Ramblewood Country Club,8562352118 ext. 12,"Award winner, Indoor and outdoor spaces, Valet parking",400,200 Country Club Parkway
https://www.wedding-spot.com/venue/700/the-gables-historic-inn-restaurant/,The Gables Historic Inn & Restaurant,9178363900,"Indoor and outdoor spaces, BYO, Upgraded rentals included",200,212 Centre Street
https://www.wedding-spot.com/venue/696/colts-neck-inn-steak-chop-house/,Colts Neck Inn Steak & Chop House,7324620383,"Indoor and outdoor spaces, Rentals included, Valet parking",180,"6 County Road, Route 537 West"
https://www.wedding-spot.com/venue/683/wildwoods-convention-center/,Wildwoods Convention Center,6098462664,"Indoor and outdoor spaces, Rentals included, Valet parking",1400,4501 Boardwalk
https://www.wedding-spot.com/venue/661/the-grand-hotel/,The Grand Hotel,6098845611 ext. 519,"Indoor and outdoor spaces, Valet parking",300,1045 Beach Avenue
https://www.wedding-spot.com/venue/599/waters-edge-on-the-bay/,Waters Edge on the Bay,7322693000,"Award winner, Indoor and outdoor spaces, Rentals included",200,125 Bayview Avenue
https://www.wedding-spot.com/venue/598/crystal-ballroom-at-the-radisson-freehold/,Crystal Ballroom at the Radisson Freehold,7327803405,"Award winner, Indoor and outdoor spaces, Rentals included",1,50 Gibson Place
https://www.wedding-spot.com/venue/597/sterling-ballroom-at-the-doubletree-by-hilton-tinton-falls/,Sterling Ballroom at the DoubleTree by Hilton Tinton Falls,7327803405,"3x award winner, Indoor and outdoor spaces, Upgraded rentals included",1,700 Hope Road
https://www.wedding-spot.com/venue/596/atlantis-ballroom-at-the-days-hotel-toms-river-jersey-shore/,Atlantis Ballroom at the Days Hotel Toms River - Jersey Shore,7327803405,,1,290 Route 37 East
https://www.wedding-spot.com/venue/595/versailles-ballroom-at-the-ramada-toms-river/,Versailles Ballroom at the Ramada Toms River,7327191206,"Upgraded rentals included, Rentals included",1,2373 Route 9
https://www.wedding-spot.com/venue/594/windsor-ballroom-at-the-holiday-inn-east-windsor/,Windsor Ballroom at the Holiday Inn East Windsor,7327803405,"Award winner, Indoor and outdoor spaces, Upgraded rentals included",1,399 Monmouth Street
https://www.wedding-spot.com/venue/589/ocean-city-yacht-club/,Ocean City Yacht Club,6094577112,"Award winner, Indoor and outdoor spaces, BYO",220,100 Bay Road
https://www.wedding-spot.com/venue/588/southern-mansion/,Southern Mansion,6098847171,"Indoor and outdoor spaces, BYO, Rentals included",150,720 Washington Street
https://www.wedding-spot.com/venue/14517/st-joseph-polish-catholic-apostolate-of-the-diocese-of-camden/,St. Joseph Polish Catholic Apostolate of the Diocese of Camden,8569631285,Valet parking,900,1010 Liberty Street
https://www.wedding-spot.com/venue/14466/holmdel-community-united-church-of-christ/,Holmdel Community United Church of Christ,7329468821,"BYO, Valet parking",200,40 Main Street
https://www.wedding-spot.com/venue/13590/woodsedge-farm-weddings-events/,WoodsEdge Farm Weddings & Events,6093972212,"Indoor and outdoor spaces, BYO, Valet parking",400,78 Bowne Station Road
https://www.wedding-spot.com/venue/13552/the-chapel-at-the-historic-village-of-allaire/,The Chapel at the Historic Village of Allaire,7329193500 ext. 14,"Indoor and outdoor spaces, Valet parking",100,4263 Atlantic Avenue
https://www.wedding-spot.com/venue/12681/caffe-aldo-lamberti/,Caffe Aldo Lamberti,8566637887,"Rentals included, Valet parking",175,2011 Marlton Pike West
https://www.wedding-spot.com/venue/2498/the-st-regis-new-york/,The St. Regis New York,2123396743,"Rentals included, Valet parking",220,2 East 55th Street
https://www.wedding-spot.com/venue/16839/sheraton-lincoln-harbor-hotel/,Sheraton Lincoln Harbor Hotel,,"Upgraded rentals included, Rentals included",110,500 Harbor Blvd
https://www.wedding-spot.com/venue/17480/apa-hotel-woodbridge/,APA Hotel Woodbridge,,"Accommodation offered, Upgraded rentals included, Rentals included",350,120 Wood Avenue South
https://www.wedding-spot.com/venue/4495/the-dutchmans-brauhaus/,The Dutchman's Brauhaus,6094946910,"Indoor and outdoor spaces, Rentals included, Valet parking",135,2500 East Bay Avenue
https://www.wedding-spot.com/venue/4390/the-marian-house-by-willow-sage-catering-and-events/,The Marian House by Willow & Sage Catering and Events,7327121287,"Indoor and outdoor spaces, BYO, Rentals included",275,507 Kings Highway South
